latitude,longitude,YYYY-MM-DD,daily_rain,max_temp,min_temp,et_morton_actual
-36.15,144.85,2/07/1982,0,14.4,-1.4,0.4
-36.15,144.85,3/07/1982,0,15.2,-1,0.4
-36.15,144.85,4/07/1982,0,13.7,-1,0.7
-36.15,144.85,5/07/1982,0.1,12.8,-1.7,0.6
-36.15,144.85,6/07/1982,0.2,11.2,0.8,0.6
-36.15,144.85,7/07/1982,0.9,13.1,3.3,0.6
-36.15,144.85,8/07/1982,0,14,3.5,0.6
-36.15,144.85,9/07/1982,0,15.3,-1.5,0.5
-36.15,144.85,10/07/1982,0,14.4,-1.5,0.4
-36.15,144.85,11/07/1982,0,15,-1.8,0.4
-36.15,144.85,12/07/1982,0,14.5,0.7,1
-36.15,144.85,13/07/1982,0,14.4,-0.7,0.6
-36.15,144.85,14/07/1982,0,14.1,1.1,0.6
-36.15,144.85,15/07/1982,0,14.2,-2.8,0.5
-36.15,144.85,16/07/1982,0,13.7,-3,0.5
-36.15,144.85,17/07/1982,0,12.2,-4.5,0.6
-36.15,144.85,18/07/1982,0.6,8.5,-3.4,0.4
-36.15,144.85,19/07/1982,0.7,11.5,0.8,0.6
-36.15,144.85,20/07/1982,0,13.4,-3,0.5
-36.15,144.85,21/07/1982,0,12.9,-5.8,0.6
-36.15,144.85,22/07/1982,0,14.3,-2.2,0.4
-36.15,144.85,23/07/1982,0,16.7,0.6,0.5
-36.15,144.85,24/07/1982,0,16.6,2.1,0.6
-36.15,144.85,25/07/1982,0,16.8,3.1,0.5
-36.15,144.85,26/07/1982,0,16.5,5.3,0.6
-36.15,144.85,27/07/1982,0,16.3,-0.8,0.6
-36.15,144.85,28/07/1982,0.5,16.7,-0.4,0.5
-36.15,144.85,29/07/1982,0.8,12,1,0.6
-36.15,144.85,30/07/1982,0.1,12.8,1,0.6
-36.15,144.85,31/07/1982,0,14.4,1.1,0.9
-36.15,144.85,1/08/1982,0,15.9,5.6,0.6
-36.15,144.85,2/08/1982,0,16.9,2,0.6
-36.15,144.85,3/08/1982,0,16.6,5.3,0.2
-36.15,144.85,4/08/1982,0,17.2,-1.5,0.5
-36.15,144.85,5/08/1982,0,17.3,-2.1,0.4
-36.15,144.85,6/08/1982,0,18.3,-0.6,0.7
-36.15,144.85,7/08/1982,0,18,0.8,0.8
-36.15,144.85,8/08/1982,0,19.9,-0.2,0.7
-36.15,144.85,9/08/1982,0,20.8,3.1,0.2
-36.15,144.85,10/08/1982,0,21.8,6.3,0.2
-36.15,144.85,11/08/1982,2.7,20.4,8.5,0.9
-36.15,144.85,12/08/1982,0.2,14.5,8.1,0.7
-36.15,144.85,13/08/1982,0,16.4,4.2,0.9
-36.15,144.85,14/08/1982,0,16.1,4.9,0.5
-36.15,144.85,15/08/1982,1.9,16.8,2.6,2
-36.15,144.85,16/08/1982,0,17.6,3.4,1.9
-36.15,144.85,17/08/1982,0,18.6,2.5,1.7
-36.15,144.85,18/08/1982,0,19.6,1,1.2
-36.15,144.85,19/08/1982,0,20.9,2,1
-36.15,144.85,20/08/1982,0,23.9,5.3,0.3
-36.15,144.85,21/08/1982,0,22.5,7,0.1
-36.15,144.85,22/08/1982,0,22.4,4.6,2
-36.15,144.85,23/08/1982,0,24,2.6,1.3
-36.15,144.85,24/08/1982,0,24.6,5.9,0.2
-36.15,144.85,25/08/1982,0,21.8,4.5,2
-36.15,144.85,26/08/1982,0,20.5,3.4,1.7
-36.15,144.85,27/08/1982,0,23.1,1.2,1.8
-36.15,144.85,28/08/1982,0,25.9,3.3,1.1
-36.15,144.85,29/08/1982,0,26.8,7.9,0.1
-36.15,144.85,30/08/1982,0,22.3,9.2,0.1
-36.15,144.85,31/08/1982,0.9,19.7,6.8,0.9
-36.15,144.85,1/09/1982,0,23.8,2.3,1.4
-36.15,144.85,2/09/1982,0.2,20.1,9.2,0.4
-36.15,144.85,3/09/1982,0,16.7,7.5,1.6
-36.15,144.85,4/09/1982,0,16.3,0.5,2.5
-36.15,144.85,5/09/1982,0,18.8,0.1,2.3
-36.15,144.85,6/09/1982,0,14.4,5.1,1.4
-36.15,144.85,7/09/1982,0,14.8,0.1,0.9
-36.15,144.85,8/09/1982,0,19.5,6.3,0.7
-36.15,144.85,9/09/1982,1,12.5,3.4,1.7
-36.15,144.85,10/09/1982,0.2,14.8,0.1,1.8
-36.15,144.85,11/09/1982,0.2,16.3,4.9,2.4
-36.15,144.85,12/09/1982,0,20,0.4,2.3
-36.15,144.85,13/09/1982,0,21.4,1.9,2.4
-36.15,144.85,14/09/1982,0,23,5.2,0.5
-36.15,144.85,15/09/1982,0,24.4,5.3,0.9
-36.15,144.85,16/09/1982,0,27.7,10.6,0.3
-36.15,144.85,17/09/1982,2.7,19.8,14.5,2.1
-36.15,144.85,18/09/1982,6.3,17.3,6.3,2.9
-36.15,144.85,19/09/1982,0,16.3,5.8,1.8
-36.15,144.85,20/09/1982,0,18.6,3.4,2.2
-36.15,144.85,21/09/1982,0,19.6,4.1,2.6
-36.15,144.85,22/09/1982,0,20.9,3.2,2.7
-36.15,144.85,23/09/1982,0,21,4.4,2.1
-36.15,144.85,24/09/1982,0,23.3,4.2,0.4
-36.15,144.85,25/09/1982,0,17.9,9.8,1.3
-36.15,144.85,26/09/1982,0,19.7,2.3,2.7
-36.15,144.85,27/09/1982,0.1,21.5,7.8,1.9
-36.15,144.85,28/09/1982,0,17.9,4.5,0.6
-36.15,144.85,29/09/1982,4.7,13.4,4.7,2.8
-36.15,144.85,30/09/1982,0.2,16.7,2,3.4
-36.15,144.85,1/10/1982,0,19,2.1,1.9
-36.15,144.85,2/10/1982,0,23.8,1.8,3.4
-36.15,144.85,3/10/1982,0,24.6,4.4,0.3
-36.15,144.85,4/10/1982,0.6,18.7,12.3,3.1
-36.15,144.85,5/10/1982,0,21.2,4.2,3
-36.15,144.85,6/10/1982,0,22.4,4.4,1
-36.15,144.85,7/10/1982,0,27.1,9.5,1.9
-36.15,144.85,8/10/1982,0,20.2,7.1,3.4
-36.15,144.85,9/10/1982,0,17.1,6,2.7
-36.15,144.85,10/10/1982,0,20.1,3.8,3.9
-36.15,144.85,11/10/1982,0,26.3,2,3.1
-36.15,144.85,12/10/1982,0,25.5,8.9,0
-36.15,144.85,13/10/1982,0,25.1,10.3,3.5
-36.15,144.85,14/10/1982,0,19,7.7,3
-36.15,144.85,15/10/1982,0,19.9,4.5,2.6
-36.15,144.85,16/10/1982,0,18.2,8.8,0.3
-36.15,144.85,17/10/1982,5.8,18.1,4.6,3.1
-36.15,144.85,18/10/1982,0.3,21.8,2.9,4.7
-36.15,144.85,19/10/1982,0,20.1,11.7,1.1
-36.15,144.85,20/10/1982,0,17.6,4.2,2.4
-36.15,144.85,21/10/1982,3.1,17.8,7.7,2.8
-36.15,144.85,22/10/1982,0.2,20.1,3.2,1
-36.15,144.85,23/10/1982,0,21.4,6.7,3.2
-36.15,144.85,24/10/1982,0,25.7,5.7,4.3
-36.15,144.85,25/10/1982,0,30.1,6.8,3.9
-36.15,144.85,26/10/1982,0,34.8,11.9,0.5
-36.15,144.85,27/10/1982,0,23.9,15.5,2.2
-36.15,144.85,28/10/1982,0,23.3,7.5,4
-36.15,144.85,29/10/1982,0,30.4,7.1,1.9
-36.15,144.85,30/10/1982,0,21.4,13.7,0.6
-36.15,144.85,31/10/1982,0,20.2,4.4,2.8
-36.15,144.85,1/11/1982,0,21.8,4.9,4.1
-36.15,144.85,2/11/1982,0,26.8,6.2,4.2
-36.15,144.85,3/11/1982,0,30.3,8.9,4.3
-36.15,144.85,4/11/1982,0,33.3,10.1,2.2
-36.15,144.85,5/11/1982,0,35.4,11.5,0.7
-36.15,144.85,6/11/1982,0,37.5,16.4,0
-36.15,144.85,7/11/1982,0,27,16.8,2
-36.15,144.85,8/11/1982,0,26,10,4.5
-36.15,144.85,9/11/1982,0,25.6,7.3,3.3
-36.15,144.85,10/11/1982,0,24.2,12,1.8
-36.15,144.85,11/11/1982,0,27.1,6.4,3.6
-36.15,144.85,12/11/1982,0,31.6,10.6,3.8
-36.15,144.85,13/11/1982,0,34.1,12.8,2.4
-36.15,144.85,14/11/1982,0,35.7,18.4,0
-36.15,144.85,15/11/1982,4,35.7,18,4.1
-36.15,144.85,16/11/1982,0.6,23.1,13.2,3.5
-36.15,144.85,17/11/1982,0,22.8,8.9,3.1
-36.15,144.85,18/11/1982,1.3,20.5,8.6,3.7
-36.15,144.85,19/11/1982,0,25.3,6,4.2
-36.15,144.85,20/11/1982,0,29.4,10.6,4.6
-36.15,144.85,21/11/1982,0,31.7,11.2,4
-36.15,144.85,22/11/1982,0,35.5,10.9,3
-36.15,144.85,23/11/1982,0,38.5,14.2,2.7
-36.15,144.85,24/11/1982,0,40.9,15.4,0.9
-36.15,144.85,25/11/1982,0,26.3,21.6,0.1
-36.15,144.85,26/11/1982,0,26.6,8.1,4.1
-36.15,144.85,27/11/1982,0,25.3,9.8,3.6
-36.15,144.85,28/11/1982,0,29.6,9.6,2.7
-36.15,144.85,29/11/1982,0,33.3,12.4,2.7
-36.15,144.85,30/11/1982,0,38.8,20.3,0
-36.15,144.85,1/12/1982,0.5,24.6,16.2,3.7
-36.15,144.85,2/12/1982,0,25.2,8.3,3.8
-36.15,144.85,3/12/1982,0,27.4,9.2,3.2
-36.15,144.85,4/12/1982,0,25.7,10.3,4.2
-36.15,144.85,5/12/1982,0,26.3,9.5,3.9
-36.15,144.85,6/12/1982,0,25.9,10.8,1.2
-36.15,144.85,7/12/1982,0.1,21.2,15,2.7
-36.15,144.85,8/12/1982,2.7,21.3,10.5,1.5
-36.15,144.85,9/12/1982,1.4,23,11.9,2.3
-36.15,144.85,10/12/1982,0,25.6,11.2,4.5
-36.15,144.85,11/12/1982,0,28.7,11.7,4.6
-36.15,144.85,12/12/1982,0,33.3,13.1,4.1
-36.15,144.85,13/12/1982,0,36.2,16.5,0
-36.15,144.85,14/12/1982,0,37.3,17.2,3.9
-36.15,144.85,15/12/1982,0,34.4,20.7,0.2
-36.15,144.85,16/12/1982,0,31.2,13.5,4.3
-36.15,144.85,17/12/1982,0,34.4,15.1,4.4
-36.15,144.85,18/12/1982,0,28.2,12,4
-36.15,144.85,19/12/1982,0,26.7,10.1,4.2
-36.15,144.85,20/12/1982,0,25.6,10.2,3.3
-36.15,144.85,21/12/1982,0,28.4,10.3,1.5
-36.15,144.85,22/12/1982,0,34.6,11.4,4.2
-36.15,144.85,23/12/1982,0,37.5,17.9,0.1
-36.15,144.85,24/12/1982,0,33.4,18.9,0.3
-36.15,144.85,25/12/1982,0,29.4,12.7,3.7
-36.15,144.85,26/12/1982,0,33.2,12.7,3.6
-36.15,144.85,27/12/1982,0,33.3,14.6,0.3
-36.15,144.85,28/12/1982,0.8,27.9,18.8,0.5
-36.15,144.85,29/12/1982,0,35,19.4,1.6
-36.15,144.85,30/12/1982,2.8,32.8,21.4,4.6
-36.15,144.85,31/12/1982,0,36.4,16.8,5.2
-36.15,144.85,1/01/1983,0,36.7,21,4.5
-36.15,144.85,2/01/1983,0,24.8,18.9,6.1
-36.15,144.85,3/01/1983,0.2,27.4,9.5,5
-36.15,144.85,4/01/1983,0,29.3,10.6,4.1
-36.15,144.85,5/01/1983,0,28.7,12.9,5.4
-36.15,144.85,6/01/1983,0,29.7,11.2,4.3
-36.15,144.85,7/01/1983,0,33.7,12.8,2.6
-36.15,144.85,8/01/1983,0,39.1,17,0
-36.15,144.85,9/01/1983,0,27.3,15.3,3.1
-36.15,144.85,10/01/1983,0,21,11.2,2.7
-36.15,144.85,11/01/1983,2,20.8,9.3,2.4
-36.15,144.85,12/01/1983,0,21.9,6.2,3.2
-36.15,144.85,13/01/1983,0,22,6.4,4.2
-36.15,144.85,14/01/1983,0,25.3,9,4.2
-36.15,144.85,15/01/1983,0,25.9,8.6,4.5
-36.15,144.85,16/01/1983,0,26.3,9.9,4.9
-36.15,144.85,17/01/1983,0,26.6,10.2,3.9
-36.15,144.85,18/01/1983,0,25.2,9.6,4.2
-36.15,144.85,19/01/1983,0,29,11,3.4
-36.15,144.85,20/01/1983,0,33.7,11.3,3.4
-36.15,144.85,21/01/1983,0,37.5,14.8,2.9
-36.15,144.85,22/01/1983,0,39.4,14.7,3.1
-36.15,144.85,23/01/1983,0,29.9,21.3,0
-36.15,144.85,24/01/1983,0,29.4,10.8,4
-36.15,144.85,25/01/1983,0,35.6,10.8,3.7
-36.15,144.85,26/01/1983,0,31.3,16.7,0.2
-36.15,144.85,27/01/1983,0,26.4,9.6,2.5
-36.15,144.85,28/01/1983,0,31.9,12.3,3.7
-36.15,144.85,29/01/1983,0,36.2,14.2,4.3
-36.15,144.85,30/01/1983,0,38.4,15.6,3.7
-36.15,144.85,31/01/1983,0,41.9,17.9,2.2
-36.15,144.85,1/02/1983,0.1,41.3,23.1,0
-36.15,144.85,2/02/1983,0.2,30.1,17.5,1.3
-36.15,144.85,3/02/1983,0.1,31.4,12.4,3.2
-36.15,144.85,4/02/1983,0,33.5,14.9,2.7
-36.15,144.85,5/02/1983,0,36,14.7,3.4
-36.15,144.85,6/02/1983,0,37.8,16.9,2.4
-36.15,144.85,7/02/1983,0,39.6,18.6,1.6
-36.15,144.85,8/02/1983,0.1,42.2,21.1,0
-36.15,144.85,9/02/1983,0,33.7,17.4,1.4
-36.15,144.85,10/02/1983,0,35.5,17.9,2.7
-36.15,144.85,11/02/1983,0,29.5,16.8,2.8
-36.15,144.85,12/02/1983,0,27.9,15.8,0.3
-36.15,144.85,13/02/1983,0.7,31.6,13.1,3.7
-36.15,144.85,14/02/1983,0,35.2,14.8,3.2
-36.15,144.85,15/02/1983,0,39.7,16.1,2.1
-36.15,144.85,16/02/1983,0,42.7,19.9,0.6
-36.15,144.85,17/02/1983,0,25.9,16.9,2.2
-36.15,144.85,18/02/1983,0,27.7,12.5,1.7
-36.15,144.85,19/02/1983,0,29.7,12.1,2.4
-36.15,144.85,20/02/1983,0,30.4,13.4,2.6
-36.15,144.85,21/02/1983,0,33,16,1.2
-36.15,144.85,22/02/1983,0,33.2,19.3,0.7
-36.15,144.85,23/02/1983,5.7,29.8,16,4.4
-36.15,144.85,24/02/1983,0,33,13.3,2.8
-36.15,144.85,25/02/1983,0.1,36,15,3.9
-36.15,144.85,26/02/1983,0,37,17.5,2.6
-36.15,144.85,27/02/1983,0,38.4,19.4,1.6
-36.15,144.85,28/02/1983,0,38.6,21.3,0.2
-36.15,144.85,1/03/1983,0,37.7,22.9,0.2
-36.15,144.85,2/03/1983,0,34.5,22.8,2.3
-36.15,144.85,3/03/1983,0,37.4,22.8,1.3
-36.15,144.85,4/03/1983,0,36.7,23.4,0.2
-36.15,144.85,5/03/1983,9,32.6,19.9,4.8
-36.15,144.85,6/03/1983,0,38.5,18.4,3.8
-36.15,144.85,7/03/1983,0,39.4,23.6,0.3
-36.15,144.85,8/03/1983,0,39.2,21.1,1.3
-36.15,144.85,9/03/1983,0,25.3,17.9,1.8
-36.15,144.85,10/03/1983,0,29,12,2.7
-36.15,144.85,11/03/1983,0,32.4,16.2,1.3
-36.15,144.85,12/03/1983,0,35.6,20.5,0.2
-36.15,144.85,13/03/1983,0,25.9,18.8,0.3
-36.15,144.85,14/03/1983,0.9,23.9,14.8,1.1
-36.15,144.85,15/03/1983,0.7,24.4,14.1,1.7
-36.15,144.85,16/03/1983,0,28,11.4,1.7
-36.15,144.85,17/03/1983,0,30.2,13,2.6
-36.15,144.85,18/03/1983,0,31.9,16.1,1.4
-36.15,144.85,19/03/1983,0,31.7,16.6,0.4
-36.15,144.85,20/03/1983,0,26,17.1,0.3
-36.15,144.85,21/03/1983,14.2,22.5,16.1,1.1
-36.15,144.85,22/03/1983,17.6,17.8,15.2,1.3
-36.15,144.85,23/03/1983,16,16.4,12.6,1.4
-36.15,144.85,24/03/1983,12.3,20.3,12.2,1.6
-36.15,144.85,25/03/1983,0.9,21.4,9.1,2.7
-36.15,144.85,26/03/1983,0,21.6,7.6,3.2
-36.15,144.85,27/03/1983,0,22.4,8.2,3.3
-36.15,144.85,28/03/1983,0,21,7.7,3.3
-36.15,144.85,29/03/1983,0,26.7,7.8,2.7
-36.15,144.85,30/03/1983,0,22.8,11.9,2.5
-36.15,144.85,31/03/1983,0,22.7,9.6,1.1
-36.15,144.85,1/04/1983,0,19.9,12.9,0.3
-36.15,144.85,2/04/1983,0,21.4,8.6,0.9
-36.15,144.85,3/04/1983,0,21.2,5.9,0.6
-36.15,144.85,4/04/1983,5.5,14.7,10.8,1.2
-36.15,144.85,5/04/1983,7.4,17.5,9.8,1.6
-36.15,144.85,6/04/1983,1,15.6,5.2,2
-36.15,144.85,7/04/1983,0,16.5,4.2,2.6
-36.15,144.85,8/04/1983,0,19.2,4.2,1.9
-36.15,144.85,9/04/1983,0,21.6,6.4,1.1
-36.15,144.85,10/04/1983,0,22,14.5,0.3
-36.15,144.85,11/04/1983,3.6,20.8,15.6,1.5
-36.15,144.85,12/04/1983,0,19.2,8.9,1.9
-36.15,144.85,13/04/1983,0,18.8,7.4,2.4
-36.15,144.85,14/04/1983,0,18.3,7.6,0.7
-36.15,144.85,15/04/1983,0.8,16.4,6,1.7
-36.15,144.85,16/04/1983,0,18.4,3.3,1.5
-36.15,144.85,17/04/1983,0,19,5.5,1.6
-36.15,144.85,18/04/1983,0,19.7,3.3,2.3
-36.15,144.85,19/04/1983,0,21.8,4,1.6
-36.15,144.85,20/04/1983,0,24.4,4,0.6
-36.15,144.85,21/04/1983,0,25.2,6.3,0.2
-36.15,144.85,22/04/1983,0,26,12.1,0.2
-36.15,144.85,23/04/1983,1.3,21.5,16.2,1.5
-36.15,144.85,24/04/1983,23.1,20.5,12.8,1.7
-36.15,144.85,25/04/1983,0.5,17.7,9.8,1
-36.15,144.85,26/04/1983,2.4,21,8.7,2.6
-36.15,144.85,27/04/1983,0.1,22.3,6.7,2
-36.15,144.85,28/04/1983,0,21,7.2,1.4
-36.15,144.85,29/04/1983,0,21.4,6.9,2
-36.15,144.85,30/04/1983,0.1,19.3,9,0.6
-36.15,144.85,1/05/1983,4.5,17.9,12,1
-36.15,144.85,2/05/1983,16,16.3,13.4,0.8
-36.15,144.85,3/05/1983,29.8,19.1,9.1,1.8
-36.15,144.85,4/05/1983,0.1,16.2,10.3,1.1
-36.15,144.85,5/05/1983,0.2,17.2,7.7,0.9
-36.15,144.85,6/05/1983,0.1,16.9,7.2,1.3
-36.15,144.85,7/05/1983,0,18.1,5.9,1.1
-36.15,144.85,8/05/1983,0,20.6,9.7,1.2
-36.15,144.85,9/05/1983,0,17.1,7,0.9
-36.15,144.85,10/05/1983,0,19.2,9.5,0.7
-36.15,144.85,11/05/1983,0,19.3,6,1.3
-36.15,144.85,12/05/1983,0.1,19.8,4.1,1.1
-36.15,144.85,13/05/1983,0.1,22.1,7.3,0.6
-36.15,144.85,14/05/1983,0.2,17.7,11.5,0.6
-36.15,144.85,15/05/1983,18.2,16.7,11,0.7
-36.15,144.85,16/05/1983,2.1,14,5,0.8
-36.15,144.85,17/05/1983,0.1,15.3,0.8,0.8
-36.15,144.85,18/05/1983,0,17,3.1,0.7
-36.15,144.85,19/05/1983,0,18.4,7.7,0.4
-36.15,144.85,20/05/1983,0,19.2,5.8,0.8
-36.15,144.85,21/05/1983,0,19.3,4.1,0.7
-36.15,144.85,22/05/1983,0,18.1,6,0.6
-36.15,144.85,23/05/1983,2.3,17,9.8,0.6
-36.15,144.85,24/05/1983,0.4,15.7,11.7,0.6
-36.15,144.85,25/05/1983,0.2,17.9,10.2,0.6
-36.15,144.85,26/05/1983,0.6,15.2,10.4,0.6
-36.15,144.85,27/05/1983,0.4,14.4,11,0.8
-36.15,144.85,28/05/1983,1.5,15.9,10.2,0.6
-36.15,144.85,29/05/1983,1.8,13.1,8.3,0.7
-36.15,144.85,30/05/1983,7,13.4,4.7,0.6
-36.15,144.85,31/05/1983,0.3,13.5,5.9,1
-36.15,144.85,1/06/1983,0.1,16.5,7.6,0.8
-36.15,144.85,2/06/1983,0.1,16,3.8,0.8
-36.15,144.85,3/06/1983,0.2,16,4.1,0.6
-36.15,144.85,4/06/1983,0,16.6,6.3,0.5
-36.15,144.85,5/06/1983,0,17,2.4,1
-36.15,144.85,6/06/1983,0.1,16.2,5.2,0.6
-36.15,144.85,7/06/1983,0.4,14.6,6.5,0.6
-36.15,144.85,8/06/1983,3.4,12.1,2.2,0.7
-36.15,144.85,9/06/1983,0,11.4,2.7,0.5
-36.15,144.85,10/06/1983,4.3,12.2,6,0.7
-36.15,144.85,11/06/1983,0,12.4,0.6,0.6
-36.15,144.85,12/06/1983,0,15.2,3.3,0.7
-36.15,144.85,13/06/1983,0,14,3.2,1
-36.15,144.85,14/06/1983,0.1,11.6,2,0.8
-36.15,144.85,15/06/1983,0,13.7,5.1,0.7
-36.15,144.85,16/06/1983,0.1,14,1.5,0.5
-36.15,144.85,17/06/1983,0,14.1,0.9,0.5
-36.15,144.85,18/06/1983,0,14.6,1.8,0.5
-36.15,144.85,19/06/1983,0.1,15.6,3.5,0.8
-36.15,144.85,20/06/1983,1.9,16.5,9.3,0.8
-36.15,144.85,21/06/1983,0.7,15.2,10.5,1
-36.15,144.85,22/06/1983,0,10.3,4,0.5
-36.15,144.85,23/06/1983,0,11.6,4.3,0.8
-36.15,144.85,24/06/1983,0.3,10.2,6.7,0.4
-36.15,144.85,25/06/1983,1.2,11.9,5.3,0.6
-36.15,144.85,26/06/1983,0.1,10.4,-0.9,0.6
-36.15,144.85,27/06/1983,0,9.7,-2.1,0.3
-36.15,144.85,28/06/1983,3.2,9.3,-0.3,0.3
-36.15,144.85,29/06/1983,6.9,12.9,5.1,0.5
-36.15,144.85,30/06/1983,2.7,16.2,3.6,0.7
-36.15,144.85,1/07/1983,1,15.2,6,0.6
-36.15,144.85,2/07/1983,3.1,14.4,7.4,0.7
-36.15,144.85,3/07/1983,0.3,15.2,4.5,0.6
-36.15,144.85,4/07/1983,0.4,10.7,4.1,0.6
-36.15,144.85,5/07/1983,0.1,10.7,5.1,0.4
-36.15,144.85,6/07/1983,10.3,8.6,6.8,0.4
-36.15,144.85,7/07/1983,6.4,11.9,4.9,0.6
-36.15,144.85,8/07/1983,0.4,11.4,3,0.7
-36.15,144.85,9/07/1983,0,13.4,0.3,0.6
-36.15,144.85,10/07/1983,0,10,-2,0.7
-36.15,144.85,11/07/1983,0.1,12.2,-0.7,0.6
-36.15,144.85,12/07/1983,0.3,12.7,2,0.5
-36.15,144.85,13/07/1983,1.5,12.3,0.7,0.6
-36.15,144.85,14/07/1983,0.4,14,2.4,0.7
-36.15,144.85,15/07/1983,0.1,14.3,5.6,0.6
-36.15,144.85,16/07/1983,1,14,7.1,0.7
-36.15,144.85,17/07/1983,1.1,10.6,3.1,0.7
-36.15,144.85,18/07/1983,0.5,8.6,3,0.3
-36.15,144.85,19/07/1983,0,9.2,4.3,0.6
-36.15,144.85,20/07/1983,5.4,11.5,-0.1,0.7
-36.15,144.85,21/07/1983,0.1,12.1,-1.9,0.5
-36.15,144.85,22/07/1983,0.1,11.1,0.6,1
-36.15,144.85,23/07/1983,0.2,11.5,0.6,0.6
-36.15,144.85,24/07/1983,0,13.1,-1.6,0.6
-36.15,144.85,25/07/1983,0.1,14.1,-0.5,0.6
-36.15,144.85,26/07/1983,0.1,15.6,5,0.5
-36.15,144.85,27/07/1983,13.5,11.5,9.4,0.7
-36.15,144.85,28/07/1983,20.4,15,6.6,0.6
-36.15,144.85,29/07/1983,8.4,11.6,7,0.4
-36.15,144.85,30/07/1983,8.7,13.2,8,1
-36.15,144.85,31/07/1983,0.9,13.1,8.1,0.7
-36.15,144.85,1/08/1983,0.9,15.1,7.8,1
-36.15,144.85,2/08/1983,0,13.9,6.3,1.1
-36.15,144.85,3/08/1983,0,13.4,2.8,1.1
-36.15,144.85,4/08/1983,0.1,13.6,-0.8,1
-36.15,144.85,5/08/1983,0.1,13.4,-0.9,0.6
-36.15,144.85,6/08/1983,0,13.8,0.7,0.9
-36.15,144.85,7/08/1983,0,13.9,3.5,1
-36.15,144.85,8/08/1983,0.3,13.9,5.7,1.1
-36.15,144.85,9/08/1983,4.4,15.6,6.1,0.8
-36.15,144.85,10/08/1983,0.2,14.4,5.4,1.1
-36.15,144.85,11/08/1983,0.6,16.3,7,1.4
-36.15,144.85,12/08/1983,0,17,2.4,1.7
-36.15,144.85,13/08/1983,0,18.8,3.7,1.5
-36.15,144.85,14/08/1983,0,19.1,8.2,0.9
-36.15,144.85,15/08/1983,0,19.4,10,0.6
-36.15,144.85,16/08/1983,0,19.3,11.3,0.5
-36.15,144.85,17/08/1983,20.3,13.2,7.5,1
-36.15,144.85,18/08/1983,0.2,14.1,2,1.8
-36.15,144.85,19/08/1983,0.1,13.2,0.6,1.2
-36.15,144.85,20/08/1983,0.5,14.9,4.6,1.1
-36.15,144.85,21/08/1983,0,18.3,6.1,1.4
-36.15,144.85,22/08/1983,1.7,12.5,8.7,0.9
-36.15,144.85,23/08/1983,5.2,19.3,8.7,1.4
-36.15,144.85,24/08/1983,0,19.1,7.9,1.6
-36.15,144.85,25/08/1983,5.6,18,10.9,1.6
-36.15,144.85,26/08/1983,5.9,14.7,6.6,1.1
-36.15,144.85,27/08/1983,0,14.6,5.1,1.9
-36.15,144.85,28/08/1983,0,11.9,2.6,1.7
-36.15,144.85,29/08/1983,0,16.7,2.2,2.5
-36.15,144.85,30/08/1983,1.8,16.6,7.3,1.3
-36.15,144.85,31/08/1983,3.1,17.4,6.2,1.6
-36.15,144.85,1/09/1983,0.4,17.6,6.9,1.9
-36.15,144.85,2/09/1983,0,18.2,7.8,0.7
-36.15,144.85,3/09/1983,6.2,16.3,10.5,2.3
-36.15,144.85,4/09/1983,0.1,16.1,2.4,1.3
-36.15,144.85,5/09/1983,10.5,17.7,8.4,1.6
-36.15,144.85,6/09/1983,4.9,17.8,8.9,2.4
-36.15,144.85,7/09/1983,0.3,16.9,7.1,1.2
-36.15,144.85,8/09/1983,14,17.4,9.5,1.5
-36.15,144.85,9/09/1983,1.2,16.7,9.1,2.2
-36.15,144.85,10/09/1983,0.3,15,4.6,2.2
-36.15,144.85,11/09/1983,0.9,14.2,7.5,1.9
-36.15,144.85,12/09/1983,1.3,14,1.2,2.5
-36.15,144.85,13/09/1983,0.2,14.1,6.6,0.4
-36.15,144.85,14/09/1983,0.1,15.2,4.2,2
-36.15,144.85,15/09/1983,0.7,17.4,3.6,2
-36.15,144.85,16/09/1983,0,18.2,4,2.7
-36.15,144.85,17/09/1983,0,20.8,9.4,1.3
-36.15,144.85,18/09/1983,0,17.3,4.4,1.6
-36.15,144.85,19/09/1983,0,17.4,9.6,0.9
-36.15,144.85,20/09/1983,0,17,11.1,0.5
-36.15,144.85,21/09/1983,2.3,15.8,3.8,2.5
-36.15,144.85,22/09/1983,0,21.1,4.4,3.7
-36.15,144.85,23/09/1983,0,19.3,10.8,1.5
-36.15,144.85,24/09/1983,0,16.2,4.6,2.8
-36.15,144.85,25/09/1983,0,17,2.7,3.7
-36.15,144.85,26/09/1983,0,20.2,2.6,3.8
-36.15,144.85,27/09/1983,0,22.1,7.7,0.8
-36.15,144.85,28/09/1983,21.6,23.6,12,4.5
-36.15,144.85,29/09/1983,0,18.9,6.7,3.2
-36.15,144.85,30/09/1983,0.1,19.9,7.4,4.2
-36.15,144.85,1/10/1983,0.1,22.9,6.3,4.6
-36.15,144.85,2/10/1983,0,20.7,10.3,0.6
-36.15,144.85,3/10/1983,2.1,16.2,6.4,2.7
-36.15,144.85,4/10/1983,0.1,19.2,3.7,2.7
-36.15,144.85,5/10/1983,1.4,18.8,7.5,2.3
-36.15,144.85,6/10/1983,0.1,18.3,3.9,4
-36.15,144.85,7/10/1983,0,18.9,3.3,3.9
