YYYY-MM-DD,daily_rain,max_temp,min_temp,et_morton_actual
24/07/1977,1.5,11.5,1.4,0.5
25/07/1977,6.6,11.8,2.9,0.8
26/07/1977,0.4,11.7,3.8,0.6
27/07/1977,4.7,11.8,4.4,0.7
28/07/1977,0.2,12.8,2.4,0.7
29/07/1977,0.6,12.7,1.4,0.7
30/07/1977,0,13.4,-0.3,0.9
31/07/1977,0,13.8,-1.7,0.6
1/08/1977,3.1,13.4,3,0.7
2/08/1977,0,12.9,4,0.7
3/08/1977,0,14.8,6.3,0.2
4/08/1977,2,14.7,3.7,0.8
5/08/1977,0.5,16.6,5.8,0.7
6/08/1977,0,16.2,2.8,1.5
7/08/1977,0.6,14.8,4.2,1.1
8/08/1977,0,14.3,0,1.3
9/08/1977,0,16.8,0.5,0.6
10/08/1977,0,21,3.2,0.4
11/08/1977,0,24.8,7,0
12/08/1977,1.9,14.9,8.8,0.4
13/08/1977,1.1,14.1,2.6,1
14/08/1977,0,14.6,-0.9,1.3
15/08/1977,0,16.8,3.3,0.4
16/08/1977,0,16.5,2.9,2
17/08/1977,0,19.7,2.2,0.5
18/08/1977,0,20.7,9,0
19/08/1977,0,23.8,10,0
20/08/1977,0,23.5,11.9,0
21/08/1977,0,16.7,4.4,1
22/08/1977,1.5,16.5,3.6,1.7
23/08/1977,0,21.2,4.9,0.6
24/08/1977,0,23.3,4.1,0.8
25/08/1977,0,23.1,4.3,0.9
26/08/1977,0,25.9,7.8,0.2
27/08/1977,0,17.8,8.8,1
28/08/1977,0,21.5,0.5,1.4
29/08/1977,0,26.4,7.2,0.6
30/08/1977,0,16.7,9.4,0.6
31/08/1977,0.9,15.3,3.3,0.4
1/09/1977,0,16.9,5,1.3
2/09/1977,5.9,11.7,8.1,1.1
3/09/1977,0,15.6,6.9,1.5
4/09/1977,0,13.5,2.1,1.9
5/09/1977,0,13.3,-0.6,2.5
6/09/1977,0,14.9,-0.8,2.2
7/09/1977,0,15.1,2.5,1.3
8/09/1977,0,17.9,0.5,0.4
9/09/1977,3.2,12.2,6.3,1.2
10/09/1977,2.6,14.3,2.5,2.4
11/09/1977,0,15.9,2.7,2.4
12/09/1977,4.6,9.6,6.5,1.1
13/09/1977,22.2,15.8,6.2,1.7
14/09/1977,0.1,13.6,2.2,2.6
15/09/1977,0,14.9,2.3,2.4
16/09/1977,0,15.1,3.7,2.4
17/09/1977,0,18.7,0.1,3.1
18/09/1977,0,18.8,8.2,1
19/09/1977,0,19,3.4,2.5
20/09/1977,0,19.1,4.4,3
21/09/1977,0,23.1,2.6,2.8
22/09/1977,0,26.9,8.1,0.2
23/09/1977,0,16.7,6.8,2.1
24/09/1977,0,18.2,2.6,2.3
25/09/1977,0,22,3.2,2.1
26/09/1977,0,28.1,8.3,0.3
27/09/1977,0,20.8,6.3,3
28/09/1977,0,26.1,4.3,2
29/09/1977,0.5,21.7,12.9,2.3
30/09/1977,0.2,23.3,6.1,3.6
1/10/1977,0,22.1,7.4,3.7
2/10/1977,3.4,20.8,8.3,1.2
3/10/1977,3.8,21.2,7.6,4.1
4/10/1977,0,24.8,6.7,3.3
5/10/1977,6.6,18.9,8.3,3
6/10/1977,1.3,17,4.4,3.3
7/10/1977,0,19.9,4.2,3.4
8/10/1977,0,25.2,4.3,4.5
9/10/1977,0.1,27.1,11,0.2
10/10/1977,0.1,26.2,8.4,3.2
11/10/1977,0,34,13.5,0.7
12/10/1977,0,36.1,14,0.1
13/10/1977,0,35.4,20.3,0
14/10/1977,0.2,19,11.5,0.4
15/10/1977,0,20.3,5,3.5
16/10/1977,0,18.8,3.4,3.7
17/10/1977,0,21,3.6,3.5
18/10/1977,0,21.5,6.5,2.3
19/10/1977,0,17.3,10,1.6
20/10/1977,0,17.7,6.2,1.9
21/10/1977,0,20,6.3,2.3
22/10/1977,0,19.1,5.9,3.3
23/10/1977,0,22.9,5,3.8
24/10/1977,0,26.7,6.3,4
25/10/1977,0,30.8,8.9,3.7
26/10/1977,0,32.2,12.2,2.5
27/10/1977,0,33.3,16.7,1.3
28/10/1977,0,34.7,19.7,0.7
29/10/1977,0,21.1,12.8,0.5
30/10/1977,0,21.5,7.8,3.2
31/10/1977,0,24.8,7.4,1.1
1/11/1977,0.2,25.6,13.7,0.4
2/11/1977,1.6,22.9,12.6,1.8
3/11/1977,0,26,6.4,3.9
4/11/1977,0,29.4,11.5,1.1
5/11/1977,0.8,19.3,9.6,3.3
6/11/1977,0.1,21.9,3.2,2.8
7/11/1977,0.1,26.7,7.9,1.5
8/11/1977,0,25.3,7.6,2.4
9/11/1977,0.2,35.3,12.3,0
10/11/1977,3.4,20.4,11.9,1.9
11/11/1977,0.7,18.4,10.9,2.8
12/11/1977,0,20.7,3,3.4
13/11/1977,0.1,28.8,5.9,2.6
14/11/1977,0,19.4,13.7,2.5
15/11/1977,0.1,21,4.7,4
16/11/1977,0,23.4,7.8,3.6
17/11/1977,0,28.2,9.7,3.6
18/11/1977,0,23,10.6,3.9
19/11/1977,0,26.5,6.6,2.2
20/11/1977,0.1,25.2,15.1,2
21/11/1977,0.1,26.8,8.1,3.8
22/11/1977,0,28.9,10.6,4.6
23/11/1977,0,26.8,11,4.7
24/11/1977,0,28.6,11.4,3.4
25/11/1977,0,34,11.6,4
26/11/1977,0,35.5,18.5,2.2
27/11/1977,1.4,27.4,20.8,0.4
28/11/1977,0.5,30.8,18.6,1.1
29/11/1977,4.5,21.4,18.8,2.6
30/11/1977,0.1,26.6,11.2,5.4
1/12/1977,0,30.2,10.4,3.2
2/12/1977,0.2,27,17.6,3.5
3/12/1977,0,24.9,12.7,3.5
4/12/1977,0,24.2,9.4,3.7
5/12/1977,0,25.1,9.2,4
6/12/1977,0,28,9.5,3
7/12/1977,0,28.7,13.2,4.8
8/12/1977,0,33.9,13,4.7
9/12/1977,0,37.4,14.1,4.1
10/12/1977,0,30.2,15.3,2.3
11/12/1977,0,25.9,11.2,3.5
12/12/1977,0,31,10.4,2.2
13/12/1977,0,35.3,10.9,3.6
14/12/1977,0,39.2,14.2,1.8
15/12/1977,0,28.4,15.8,1.7
16/12/1977,0,27.8,11,4.1
17/12/1977,0,30.8,10.3,4.2
18/12/1977,0,22.3,11.5,2.8
19/12/1977,0,23.3,6.4,3.9
20/12/1977,0,27.8,8.8,3.8
21/12/1977,0.1,30,11.9,2.7
22/12/1977,0,36.1,14.8,3.5
23/12/1977,0,34.4,21.7,0
24/12/1977,0,33.6,17.2,0.2
25/12/1977,0.1,26.7,22.2,0.4
26/12/1977,2.9,26.4,15.8,2.3
27/12/1977,0.9,20.7,13.6,3.1
28/12/1977,0.5,22.8,6.8,3.9
29/12/1977,0,27.9,11,4.6
30/12/1977,0,32.9,13,2.7
31/12/1977,0,34.6,17.1,0.1
1/01/1978,0,37.9,18.4,0.1
2/01/1978,0,28.3,17,4.3
3/01/1978,0,24.1,11.7,0.3
4/01/1978,0,26.8,15.6,0.2
5/01/1978,2.7,19.7,16.3,1.3
6/01/1978,10.7,26.4,15.6,2.9
7/01/1978,5.9,25.5,15.2,4.9
8/01/1978,0,30.7,11.5,4.2
9/01/1978,0,34.3,13.5,4.3
10/01/1978,0,32.5,15,2.1
11/01/1978,0,23.2,8,4.2
12/01/1978,0,27.9,8.8,3.9
13/01/1978,0,31.8,10.4,4.5
14/01/1978,0,37.8,12.8,2.9
15/01/1978,0,37.5,21.8,0
16/01/1978,0,25.8,10,3.4
17/01/1978,0,27.7,11.1,0.3
18/01/1978,0,30.6,15.5,0.6
19/01/1978,0,31.4,13.6,3.6
20/01/1978,0,34.6,14.1,4
21/01/1978,0,31.5,16.9,0.4
22/01/1978,0,29.5,21.9,0.4
23/01/1978,0.4,32.4,20.4,2.1
24/01/1978,13.6,30.5,19.3,4.3
25/01/1978,0,31.4,12.5,3.9
26/01/1978,0,34.1,13.5,5
27/01/1978,0,23.1,16.7,2.9
28/01/1978,0,23.7,11,2.9
29/01/1978,0,23,11.5,0.4
30/01/1978,5.3,21.9,12.3,1.4
31/01/1978,0.1,32.1,11.9,5.1
1/02/1978,0,34.1,13.7,4
2/02/1978,0,35.6,16.9,4.8
3/02/1978,0,37.3,19.1,3.4
4/02/1978,0,34.9,22.3,0.1
5/02/1978,0.3,24.1,10.7,3.3
6/02/1978,0.1,24.4,10,3.6
7/02/1978,0,26.3,10.8,2.3
8/02/1978,0,30.2,11.9,4.6
9/02/1978,0,24.7,16.5,3.6
10/02/1978,0,30.4,8.8,2.8
11/02/1978,1.1,23.6,14.7,3.8
12/02/1978,0,26.8,12.5,3.2
13/02/1978,0,32.3,11.7,3.7
14/02/1978,0,30.6,16.2,3.6
15/02/1978,0,32.6,12.1,3
16/02/1978,0,33.7,15.9,0.3
17/02/1978,0,33.5,14.8,2.6
18/02/1978,0,33.6,13.3,2.8
19/02/1978,0,36.6,15.3,3.4
20/02/1978,0,39,16.9,2.4
21/02/1978,0,25,14.9,0.7
22/02/1978,0,24.4,8.1,3.5
23/02/1978,0,29.9,9.6,0.9
24/02/1978,0,35.5,13.2,2.6
25/02/1978,0,28.1,17.6,2.4
26/02/1978,0,32.6,11.4,3.3
27/02/1978,0,36.1,16.1,0
28/02/1978,0.3,23.1,13.2,3.2
1/03/1978,0,24.7,10.3,2.6
2/03/1978,0,25,11.4,2.8
3/03/1978,0,22.6,10.7,1.7
4/03/1978,0,28.6,10.8,1.8
5/03/1978,0,33.2,12.4,2.1
6/03/1978,0,35.2,13.1,1.3
7/03/1978,1,31.9,18.4,0.3
8/03/1978,0,33.9,18.8,0.7
9/03/1978,0,35.7,16.2,0.6
10/03/1978,0,38.6,17.3,0.4
11/03/1978,0,38.4,21.5,0.1
12/03/1978,0,33.7,21.6,0.1
13/03/1978,5.1,28.5,18,2.5
14/03/1978,0.1,32.3,15.5,3
15/03/1978,0,33.3,19.4,1.5
16/03/1978,0,32.2,19.2,2
17/03/1978,0,30,17.1,3.2
18/03/1978,0,29.8,15.6,2.7
19/03/1978,0,27,16.1,0.3
20/03/1978,0,22.1,15.1,0.2
21/03/1978,15,25.5,16.4,1.9
22/03/1978,5.7,25.8,18.1,2.4
23/03/1978,0,22.7,15.5,2.3
24/03/1978,0,28.6,12.2,1.6
25/03/1978,0,22.5,16.8,0.4
26/03/1978,12.5,18.2,11.4,0.6
27/03/1978,0,20.5,6.9,2.3
28/03/1978,1.4,22.7,10.7,1.9
29/03/1978,0.2,19.8,12.5,0.3
30/03/1978,10.1,16.1,13.5,1.6
31/03/1978,1,18.6,9.4,2.5
1/04/1978,0,19.9,7.2,2.5
2/04/1978,1.4,19.8,11.9,0.9
3/04/1978,0.2,22.3,9.9,2.4
4/04/1978,0,23.2,7.3,2.9
5/04/1978,0,29.4,8.8,1.3
6/04/1978,0,30.7,9.2,1.6
7/04/1978,0,29.9,11.2,1.8
8/04/1978,0,27.5,11.5,1.9
9/04/1978,0,28.7,15.3,1.4
10/04/1978,11.9,21.4,14.9,2.5
11/04/1978,1.6,19.6,11.1,2.1
12/04/1978,7.7,18,10.6,1.5
13/04/1978,0,20,9.5,1.5
14/04/1978,0,21.8,9.6,2
15/04/1978,0,23.1,7.4,2.5
16/04/1978,0,22.6,8.5,1.4
17/04/1978,0,24.7,8.4,1.7
18/04/1978,0,26.1,11,0.6
19/04/1978,0,22.9,9.1,1.2
20/04/1978,0,23.9,8,0.7
21/04/1978,0,22.6,8.5,0.6
22/04/1978,0,25.7,10.7,0.7
23/04/1978,0,18.8,9.7,1.4
24/04/1978,0,18.3,3.7,0.6
25/04/1978,1.4,18,9.3,0.8
26/04/1978,0.4,15.2,4.6,1.1
27/04/1978,0,16.7,0.1,1.6
28/04/1978,0,19.3,3.8,0.4
29/04/1978,0,19.9,7.5,0.6
30/04/1978,0,25.4,7.5,0.4
1/05/1978,0,26,7.9,0.3
2/05/1978,0,23.6,10,0.1
3/05/1978,0,22.3,8,0.6
4/05/1978,0,25.3,8.1,0.5
5/05/1978,0,27.3,8.9,0.3
6/05/1978,0,25,10.1,0.3
7/05/1978,0,26,13.6,0.1
8/05/1978,0,27.6,7.7,0.4
9/05/1978,3.8,20,14.2,1
10/05/1978,2.5,13.5,9.2,1.1
11/05/1978,1.4,14.6,5.8,0.7
12/05/1978,0,14.4,5.2,0.8
13/05/1978,0,13.6,3.9,0.7
14/05/1978,0,13.3,5.4,0.7
15/05/1978,0,16.6,1.6,1.1
16/05/1978,0,19.1,3.3,0.7
17/05/1978,0,14.9,9,0.7
18/05/1978,32,14.4,11.4,0.8
19/05/1978,6.5,13.6,9.7,0.8
20/05/1978,0.9,17.2,5.3,1.1
21/05/1978,0,19.1,8.6,0.7
22/05/1978,0.2,18.5,10,0.7
23/05/1978,0,15.3,9.1,1
24/05/1978,2.8,15.3,5.6,1.1
25/05/1978,0.4,16.2,8.5,0.7
26/05/1978,0.5,19.5,10.2,0.6
27/05/1978,0,18.6,7.5,0.6
28/05/1978,0,19.4,7.3,0.5
29/05/1978,0,21.5,8.8,0.3
30/05/1978,0,16.2,12,1
31/05/1978,0.1,14.6,4.7,1.1
1/06/1978,0,15.6,6.3,0.5
2/06/1978,0,15.9,6.6,0.5
3/06/1978,0,14.7,8.6,0.7
4/06/1978,0.3,14.2,10.4,0.6
5/06/1978,7.7,10.3,9,0.4
6/06/1978,15.4,13.8,8.7,1
7/06/1978,0.1,13.9,7.5,0.6
8/06/1978,1.9,14.9,7.4,0.8
9/06/1978,6.9,14.7,7.4,0.5
10/06/1978,0.1,10,3.9,0.7
11/06/1978,0.4,10.5,3.3,0.3
12/06/1978,0.4,11.3,6.2,0.6
13/06/1978,9,11.5,4.9,0.6
14/06/1978,3.2,15.7,5.5,0.6
15/06/1978,0,14.6,7.9,0.5
16/06/1978,0.1,14.6,1.3,0.5
17/06/1978,0.2,10.6,3.1,0.7
18/06/1978,0,14.3,2.8,0.7
19/06/1978,0.9,15.3,6,0.7
20/06/1978,0,15.9,4,0.5
21/06/1978,0,15.1,1.2,0.6
22/06/1978,0,12.9,4,0.8
23/06/1978,0.3,16.3,6.2,0.6
24/06/1978,0,15.5,8.8,0.4
25/06/1978,0,12.3,3.9,0.6
26/06/1978,0,11.2,0,0.4
27/06/1978,0.1,12.3,2.4,0.4
28/06/1978,1.8,11.2,6.5,0.4
29/06/1978,0.9,16,8.3,0.5
30/06/1978,1.2,16.1,7.4,0.6
1/07/1978,0.5,14.9,2.2,0.6
2/07/1978,7.9,11.5,4.9,0.3
3/07/1978,5.2,11.5,8.2,0.6
4/07/1978,0.2,12.6,3.5,0.6
5/07/1978,1.1,12.1,4.2,0.5
6/07/1978,6.5,9.7,3.2,0.6
7/07/1978,0,11.5,-1.6,0.6
8/07/1978,0,10.1,-0.4,0.7
9/07/1978,0,9.6,-0.4,0.7
10/07/1978,0.3,10.8,0.3,0.6
11/07/1978,0.3,11.5,-1,0.6
12/07/1978,0,12.6,0.9,0.9
13/07/1978,0.4,13.5,4.7,0.8
14/07/1978,0.1,13.1,6.1,0.2
15/07/1978,0,12,5.7,0.4
16/07/1978,0,12.5,4.5,0.5
17/07/1978,3.6,8.7,4.8,0.5
18/07/1978,11.3,11.5,6.1,0.5
19/07/1978,4.1,14.2,6.7,0.7
20/07/1978,4.3,17,7.4,1.2
21/07/1978,0,17.5,5.6,0.6
22/07/1978,14.1,14.9,7.7,0.8
23/07/1978,10.7,13.9,6.1,0.6
24/07/1978,0.3,13.7,5.1,0.7
25/07/1978,0,13.4,0.8,1.2
26/07/1978,0,13.6,2.4,0.7
27/07/1978,0.3,11.3,3.2,0.9
28/07/1978,0.6,12,4,0.6
29/07/1978,0,11.9,6.8,0.6
30/07/1978,0,13.6,7.8,0.4
31/07/1978,0,14.2,0.3,1.2
1/08/1978,0.4,17.2,3.4,1
2/08/1978,2.1,13.9,1.4,0.7
3/08/1978,0,15.8,4.5,1.2
4/08/1978,0.1,16.4,2.3,0.6
5/08/1978,0,14.6,4.8,0.7
6/08/1978,2,14.1,9.6,0.7
7/08/1978,11.5,14.6,11.1,0.6
8/08/1978,2.6,11.3,6,0.9
9/08/1978,3.8,11.2,4.9,0.7
10/08/1978,2.3,12.8,4,0.7
11/08/1978,1,15.4,5,0.5
12/08/1978,3.7,10.7,5.5,0.9
13/08/1978,0,11.3,0.5,1.1
14/08/1978,0,12.3,3.4,1.4
15/08/1978,0.2,13.4,4.8,1.5
16/08/1978,0.2,13.9,5,0.9
17/08/1978,0.2,12.7,1.7,1.4
18/08/1978,0,11.1,5.6,0.7
19/08/1978,3.3,14.2,6.9,0.9
20/08/1978,0,14.5,3.9,1
21/08/1978,0.7,12.6,1.7,1.4
22/08/1978,0.7,11.5,7,1.3
23/08/1978,0,13.7,-0.5,1.9
24/08/1978,0,14.3,-0.9,2
25/08/1978,0,14.6,0,1
26/08/1978,0,14.2,0.5,2
27/08/1978,0,13.5,1.5,2.3
28/08/1978,0,16.4,0.5,2.2
29/08/1978,0,17.7,0.9,2.4
30/08/1978,0,17.9,3,1.8
31/08/1978,0,19.7,5.4,2.2
1/09/1978,0,20.3,3,2.4
2/09/1978,0,20.6,5.1,2.4
3/09/1978,1.6,15.2,10.2,1
4/09/1978,3.8,18.6,9.7,2
5/09/1978,0,16.3,5.5,1.8
6/09/1978,0.5,18.1,8.8,0.6
7/09/1978,1.8,14.7,9.8,0.6
8/09/1978,0.9,17.5,6,1.6
9/09/1978,0,15,4.1,1.2
10/09/1978,0,18.9,7.4,0.9
11/09/1978,0.2,21.8,8.2,1.7
12/09/1978,4.5,16.5,9.1,2.5
13/09/1978,0.3,13.5,4.9,1.2
14/09/1978,0.2,13.8,2.1,1.7
15/09/1978,1,15.3,3.3,1.8
16/09/1978,0,16.4,1.5,2.6
17/09/1978,0,18.1,7.9,0.6
18/09/1978,8.6,14.1,8,1.3
19/09/1978,7.8,19.3,7.9,2.5
20/09/1978,0,21.3,6.8,2.9
21/09/1978,0,17.4,7.2,1
22/09/1978,6.9,14.8,10.5,1.4
23/09/1978,3.8,19,6.3,3
24/09/1978,0,20.6,4.7,3
25/09/1978,0,22.5,6.7,1.9
26/09/1978,1.6,15.2,12,1.1
27/09/1978,14.3,17.6,11.5,2
28/09/1978,0.7,16.6,5.5,3.9
29/09/1978,0.2,17.4,4.2,3.5
30/09/1978,0,20.1,4.9,3.8
1/10/1978,0,21.8,5.7,4.4
2/10/1978,0,24.4,10.8,1.3
3/10/1978,0,18.7,9.5,3.1
4/10/1978,0,17.2,4.1,3
5/10/1978,0,17.2,4.3,3
6/10/1978,0,17.1,4.2,3.8
7/10/1978,0.6,19.8,3.9,4
8/10/1978,0,21.2,3.4,4
9/10/1978,0,22.5,4.7,4.5
10/10/1978,0,26.6,8.5,2.1
11/10/1978,0,29.5,12.4,1.9
12/10/1978,0,30.4,13.4,1
13/10/1978,8,15.9,10.2,2.4
14/10/1978,0.2,16.1,1.3,2.6
15/10/1978,0,18.1,7.6,1.8
16/10/1978,0,20.7,6.2,1.8
17/10/1978,3,17.7,4.3,3.6
18/10/1978,0,15.4,3.3,3.3
19/10/1978,0,18.6,3.3,3.2
20/10/1978,0,22.9,3.5,4.3
21/10/1978,0,25.4,4.9,5
22/10/1978,0,26.6,7.2,3.9
23/10/1978,0,28.3,9.2,3
24/10/1978,0,28.4,12,1.5
25/10/1978,0.4,30.6,13.7,2.9
26/10/1978,1,29.2,16.8,0.5
27/10/1978,7.7,19.8,16.9,2.5
28/10/1978,3.2,18.8,4.7,4.5
29/10/1978,0,22.9,4.9,4.4
30/10/1978,0,21.1,7,2.1
31/10/1978,0.2,22.5,12.1,3.5
1/11/1978,0,19.9,6.3,3.9
2/11/1978,0,23.4,6.5,4.3
3/11/1978,0,24.6,8.6,5.4
4/11/1978,0,26.2,8.4,4.7
5/11/1978,0,25.4,12.9,2.7
6/11/1978,0,23,14,1.2
7/11/1978,5.1,26.6,14.4,3.9
8/11/1978,0.4,23.8,13.2,4.2
9/11/1978,0,19.3,8.9,1.4
10/11/1978,0,19.9,7.6,1.6
11/11/1978,3.1,20,9.6,2.4
12/11/1978,0,18.4,6,3.9
13/11/1978,0,20.2,4.7,4.2
14/11/1978,0,22.2,6.3,2.7
15/11/1978,0,26.2,7.7,4.1
16/11/1978,0,30,9.2,4.4
17/11/1978,0,34.7,14.5,2.4
18/11/1978,0,28.8,21.8,0
19/11/1978,31.1,16.4,10.2,1.5
20/11/1978,10,22.9,7.1,3.4
21/11/1978,0,24.1,10,4.7
22/11/1978,0,23.3,9.7,4.3
23/11/1978,0,25.1,8.9,4.3
24/11/1978,0,29.2,10.6,5.9
25/11/1978,0,34.1,12.3,4.1
26/11/1978,0.6,37.5,18.5,2.5
27/11/1978,4,33.8,16.5,5
28/11/1978,0,36.1,15,4.3
29/11/1978,3.5,21.3,19.9,1.9
30/11/1978,7.1,20.8,6.9,4
1/12/1978,0,24.9,8,4.7
2/12/1978,0,29.7,10.8,5
3/12/1978,0,30.7,19.8,2
4/12/1978,4.5,21,11.6,3.7
5/12/1978,0.9,20.9,6.9,2.7
6/12/1978,0.2,21.7,9.2,3.3
7/12/1978,0,24.4,8.8,4.2
8/12/1978,0,24,7.6,5.1
9/12/1978,0,27.5,11.1,4.9
10/12/1978,0,30.6,12,5.5
11/12/1978,0,32.3,15.5,2
12/12/1978,3.3,22.7,13.5,2.7
13/12/1978,0,20,10.5,1.3
14/12/1978,0.2,25.1,11.6,4.5
15/12/1978,0,28.6,9.9,5.1
16/12/1978,0,32.3,12.6,4.6
17/12/1978,2.4,23.1,13.2,2.8
18/12/1978,2.2,22,10.6,3.5
19/12/1978,0,21.2,7,3.9
20/12/1978,0,22.9,6.8,4.4
21/12/1978,0,27.7,8.4,3.2
22/12/1978,0,31,11.4,3.9
23/12/1978,0,34.2,14,4.4
24/12/1978,0,34,19,1.9
25/12/1978,3.5,31.5,18,2.8
26/12/1978,2.4,27,18.2,5.2
27/12/1978,0,28.5,11.5,5.1
28/12/1978,0,31.2,14,3.7
29/12/1978,0,28.6,14.5,5.1
30/12/1978,0,31.5,12,4.5
31/12/1978,0,34.6,14,4.7
1/01/1979,0,39.7,14.8,3.8
2/01/1979,0,28.7,17.3,2.1
3/01/1979,0,31.9,12.4,3.6
4/01/1979,0,36,13.4,4.2
5/01/1979,0,43.7,20.8,4
6/01/1979,0.2,39.1,20.3,2.5
7/01/1979,0,36.8,18.9,1.7
8/01/1979,0,36.2,17.2,1.9
9/01/1979,0.2,43.5,22.7,1.6
10/01/1979,0,32.3,18.4,2.4
11/01/1979,0,32.9,13.6,4.6
12/01/1979,0,31.9,15.9,3.5
13/01/1979,0,33,12.4,4.2
14/01/1979,0,41.7,16.6,1.8
15/01/1979,1.3,30.3,15.5,3.8
16/01/1979,0,36.1,13.8,2.4
17/01/1979,16.6,27.3,18.8,2.2
18/01/1979,0,33.2,12.6,3.8
19/01/1979,0,35.4,18.5,4.5
20/01/1979,2.3,29.5,24.3,0.9
21/01/1979,18.1,26,15.5,4.3
22/01/1979,0,29.9,15.1,4
23/01/1979,0,33.6,15.6,4.2
24/01/1979,0,35.7,19.9,4.8
25/01/1979,0,38,23.4,3.3
26/01/1979,0,27.3,11.5,3.9
27/01/1979,0,27.3,14.4,3.6
28/01/1979,0,31.8,13.4,3.9
29/01/1979,0,33.6,17.5,3.4
30/01/1979,0,37.6,16.7,2.6
31/01/1979,0,39.7,16.6,2.7
1/02/1979,0,41,20.3,1
2/02/1979,0,41.4,19.9,2.4
3/02/1979,0,32.9,26.4,0.9
4/02/1979,0,24.6,12.8,2.2
5/02/1979,0,30,12.2,3.6
6/02/1979,0,33.3,13.6,4.2
7/02/1979,0,34.6,16.7,4.3
8/02/1979,0,34.4,16.4,4.2
9/02/1979,0,37.1,16.7,4.2
10/02/1979,0,38,17.2,2.9
11/02/1979,0,38.3,15.3,3.5
12/02/1979,0,35.5,16.3,3.3
13/02/1979,0,28.5,16.6,0.4
14/02/1979,0.3,17.5,14.6,0.5
15/02/1979,1.9,26.3,11.3,3.1
16/02/1979,0,21.8,9.7,3.4
17/02/1979,0,24.6,7.8,1.7
18/02/1979,0,27.9,12.9,0.6
19/02/1979,0,31.7,13,3
20/02/1979,0,32.1,16.8,3.1
21/02/1979,0,31.3,19.9,0.7
22/02/1979,0,33.7,18.7,0.4
23/02/1979,0.1,30.4,21.3,2.3
24/02/1979,0,29,20.9,0.9
25/02/1979,0.2,30.2,20.4,3.5
26/02/1979,1.9,27,13.3,4.1
27/02/1979,0,25.7,14.5,4.3
28/02/1979,0,31.8,11.8,2.5
1/03/1979,0,34.7,15.2,2.1
2/03/1979,3,30.5,19.4,2.5
3/03/1979,0.1,23.4,15,3.2
4/03/1979,0,27.6,13.8,2.8
5/03/1979,0,25.2,10.6,2.7
6/03/1979,0,22.2,11.2,2.5
7/03/1979,0,25.1,9.1,2.7
8/03/1979,0,30.6,10.3,2.8
9/03/1979,0,32.7,11.9,2.4
10/03/1979,0,31.8,14.5,2.4
11/03/1979,0,34.7,13.8,2.4
12/03/1979,0,30.1,18.2,0.7
13/03/1979,0,31.7,16.6,0.5
14/03/1979,0,29,15.3,2.7
15/03/1979,0.3,28.5,12.3,2.9
16/03/1979,0,29.7,15,1.1
17/03/1979,0.3,29.6,16,2.1
18/03/1979,5.3,24.3,14.9,3.1
19/03/1979,0,31.3,11.8,2.5
20/03/1979,0.1,33.5,13.8,1.2
21/03/1979,1.1,25.6,18.6,1.9
22/03/1979,0,25.9,8.5,1.7
23/03/1979,0,24.4,10.6,1.5
24/03/1979,0,21.3,8.8,1.6
25/03/1979,0,25,7.1,2.8
26/03/1979,0,28.7,8.5,2.4
27/03/1979,0,26.8,15.5,0
28/03/1979,0,25.3,12.3,0.4
29/03/1979,0,27.3,14.7,0.6
30/03/1979,0,29.1,14.7,0.4
31/03/1979,0.3,30.7,16.1,0.2
1/04/1979,2.7,18.5,14.6,1
2/04/1979,0,21.5,7.2,2.1
3/04/1979,0.8,19.5,11.2,1.3
4/04/1979,3.7,21.5,6.8,1.8
5/04/1979,0.3,22.7,11.2,0.4
6/04/1979,0.2,22.3,9.3,2.9
7/04/1979,0,21.6,7,2.1
8/04/1979,0,18.5,7.6,1.9
9/04/1979,0,18.4,5.6,1.6
10/04/1979,0,18.2,6.6,2.6
11/04/1979,0,18.2,6,1.4
12/04/1979,0,20.1,7.6,1.4
13/04/1979,0,23.4,8.4,0.5
14/04/1979,0,26.8,7.7,0.4
15/04/1979,0,26.8,6.8,0.4
16/04/1979,1.6,27.8,7.6,0.4
17/04/1979,1.3,16,14.6,1.3
18/04/1979,19.9,17.3,9.8,1.5
19/04/1979,0.2,17.7,9.8,1
20/04/1979,1.2,21.3,9.6,0.9
21/04/1979,0.7,26.4,12.7,0.4
22/04/1979,2,18.5,9.7,1.4
23/04/1979,0,18.9,7.9,0.7
24/04/1979,0,19.9,5.8,1.9
25/04/1979,0.4,18.1,9.2,0.4
26/04/1979,0.9,19.9,11.2,1.6
27/04/1979,0,17.6,7.8,1.5
28/04/1979,0,19.1,4,1.6
29/04/1979,0,21.2,5.3,1
30/04/1979,0,22.3,6.8,1
1/05/1979,0,22.7,7.9,1.1
2/05/1979,0,23.8,8.2,0.5
3/05/1979,10.4,18.3,12.9,1.6
4/05/1979,0,16,6.3,1.6
5/05/1979,0,18.8,5.4,0.4
6/05/1979,0,18.1,5.2,0.5
7/05/1979,0,19.7,6.6,0.4
8/05/1979,0,18.3,3.7,1.4
9/05/1979,0,18.4,2.8,1.2
10/05/1979,0.2,17.2,3.6,0.9
11/05/1979,0.7,14.6,4.5,0.6
12/05/1979,0,15,7.1,1
13/05/1979,0,16.3,6.7,1
14/05/1979,0,14.7,2.6,0.8
15/05/1979,0,15.2,3.2,0.6
16/05/1979,0,15.2,3.4,1
17/05/1979,0,17.3,0.2,0.6
